paper_id,publication_year,cited_by_count,num_authors,num_institutions,num_countries,is_multi_institution,is_international,has_elite_affiliation,has_industry,has_gov_nonprofit,has_us_institution,is_open_access,is_journal,high_impact,log_num_authors,log_num_institutions,log_num_countries
https://openalex.org/W2969459697,2018,0,3,1,1,0,0,0,0,0,0,1,1,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W7128944096,2018,0,8,0,0,0,0,0,0,0,0,1,0,0,2.1972245773362196,0.0,0.0
https://openalex.org/W2811257114,2018,15,3,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,0.0
https://openalex.org/W3164337828,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2799590415,2018,0,3,1,1,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W1511766666,2018,16,3,1,1,0,0,1,0,0,1,0,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2902513077,2018,9,3,0,0,0,0,0,0,0,0,1,1,0,1.3862943611198906,0.0,0.0
https://openalex.org/W3026371621,2018,0,1,0,0,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.0,0.0
https://openalex.org/W3197584911,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2911115937,2018,4,4,2,1,1,0,0,0,0,0,0,0,0,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2783486091,2018,27,2,1,1,0,0,0,0,0,0,0,1,1,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2898323654,2018,1,3,2,1,1,0,0,0,0,0,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W2902827568,2018,19,2,1,1,0,0,1,0,0,1,1,0,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2885678784,2018,8,5,4,2,1,1,1,0,0,0,1,0,0,1.791759469228055,1.6094379124341003,1.0986122886681098
https://openalex.org/W2909855241,2018,24,1,1,1,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2795717165,2018,0,2,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2905589295,2018,17,2,1,1,0,0,1,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2920841608,2018,0,3,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2996675170,2018,0,3,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2998870089,2018,2,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W7139374781,2018,0,1,0,0,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2893508523,2018,0,1,1,1,0,0,0,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2800286166,2018,1,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0.0
https://openalex.org/W4242782391,2018,0,1,1,1,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2908104986,2018,7,2,2,1,1,0,0,0,0,0,1,1,0,1.0986122886681098,1.0986122886681098,0.6931471805599453
https://openalex.org/W2900052266,2018,1,1,2,2,1,1,0,0,0,1,1,1,0,0.6931471805599453,1.0986122886681098,1.0986122886681098
https://openalex.org/W2921420384,2018,1,2,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2799958385,2018,1,2,1,1,0,0,0,0,0,0,1,1,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2408660143,2018,0,5,1,1,0,0,0,0,0,0,1,1,0,1.791759469228055,0.6931471805599453,0.6931471805599453
https://openalex.org/W3084319659,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2905414157,2018,70,5,2,2,1,1,0,0,0,0,1,1,1,1.791759469228055,1.0986122886681098,1.0986122886681098
https://openalex.org/W2965368863,2018,0,3,2,1,1,0,0,0,0,0,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W2901517174,2018,5,2,1,1,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2789985409,2018,1,9,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.0,0.0
https://openalex.org/W2793556609,2018,21,4,2,1,1,0,0,0,0,0,0,1,0,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2919734166,2018,7,3,2,2,1,1,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W2782745290,2018,83,4,2,1,1,0,0,0,0,0,1,1,1,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2767160257,2018,6,5,4,3,1,1,0,0,0,1,0,1,0,1.791759469228055,1.6094379124341003,1.3862943611198906
https://openalex.org/W2899233675,2018,58,3,1,1,0,0,0,0,0,0,0,1,1,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2799529292,2018,3,1,1,1,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W3027147395,2018,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2898916065,2018,1,6,0,0,0,0,0,0,0,0,0,1,0,1.9459101490553132,0.0,0.0
https://openalex.org/W2903543931,2018,0,2,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2912911271,2018,10,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W4231486619,2018,1,35,1,1,0,0,0,0,0,0,1,1,0,3.58351893845611,0.6931471805599453,0.6931471805599453
https://openalex.org/W2793504688,2018,3,3,1,1,0,0,0,0,0,0,1,1,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2790800446,2018,14,5,1,1,0,0,1,0,0,1,0,0,0,1.791759469228055,0.6931471805599453,0.6931471805599453
https://openalex.org/W3122941388,2018,0,3,0,0,0,0,0,0,0,0,1,0,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2901333906,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2890976218,2018,8,5,3,2,1,1,0,0,0,0,0,0,0,1.791759469228055,1.3862943611198906,1.0986122886681098
https://openalex.org/W2913950571,2018,3,2,1,1,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2782401396,2018,0,2,0,0,0,0,0,0,0,0,1,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2791656390,2018,32,2,1,1,0,0,0,0,0,1,0,0,1,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2796214461,2018,148,3,1,1,0,0,0,0,0,0,0,0,1,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2889516920,2018,0,3,1,1,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2901458268,2018,40,2,3,1,1,0,0,0,0,0,0,1,1,1.0986122886681098,1.3862943611198906,0.6931471805599453
https://openalex.org/W2937207791,2018,1,1,0,0,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2889584257,2018,1,4,0,0,0,0,0,0,0,0,0,1,0,1.6094379124341003,0.0,0.0
https://openalex.org/W4386666749,2018,0,2,0,0,0,0,0,0,0,0,1,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W4289233534,2018,0,6,1,1,0,0,0,0,0,0,1,0,0,1.9459101490553132,0.6931471805599453,0.6931471805599453
https://openalex.org/W3148446724,2018,0,2,2,1,1,0,0,0,0,0,1,0,0,1.0986122886681098,1.0986122886681098,0.6931471805599453
https://openalex.org/W2899222852,2018,1,4,4,4,1,1,0,0,0,0,0,1,0,1.6094379124341003,1.6094379124341003,1.6094379124341003
https://openalex.org/W2904681640,2018,0,2,2,1,1,0,0,0,0,0,0,1,0,1.0986122886681098,1.0986122886681098,0.6931471805599453
https://openalex.org/W2803852234,2018,0,1,1,1,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2918649200,2018,1,3,1,1,0,0,0,0,0,0,1,1,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W3185627603,2018,0,1,1,1,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
